invoice_no,stock_code,customer_id,invoice_date,quantity,unit_price,total_amount
538184,22274,17880,10-12-2010 10:21,6,2.95,17.7
538184,22271,17880,10-12-2010 10:21,6,2.95,17.7
538184,22147,17880,10-12-2010 10:21,12,1.45,17.4
538184,22561,17880,10-12-2010 10:21,12,1.65,19.8
538184,22904,17880,10-12-2010 10:21,6,2.95,17.7
538185,85048,16265,10-12-2010 10:22,10,7.95,79.5
538185,21790,16265,10-12-2010 10:22,24,0.85,20.4
538185,21791,16265,10-12-2010 10:22,24,1.25,30
538185,47421,16265,10-12-2010 10:22,24,0.42,10.08
538185,79067,16265,10-12-2010 10:22,4,3.75,15
538185,22752,16265,10-12-2010 10:22,4,8.5,34
538186,20685,13000,10-12-2010 10:26,2,7.95,15.9
538186,48138,13000,10-12-2010 10:26,2,7.95,15.9
538186,21524,13000,10-12-2010 10:26,2,7.95,15.9
538186,85123A,13000,10-12-2010 10:26,12,2.95,35.4
538186,21485,13000,10-12-2010 10:26,3,4.95,14.85
538186,22837,13000,10-12-2010 10:26,4,4.65,18.6
538186,21484,13000,10-12-2010 10:26,4,3.45,13.8
538186,21326,13000,10-12-2010 10:26,12,0.65,7.8
538186,22791,13000,10-12-2010 10:26,12,1.25,15
538186,21175,13000,10-12-2010 10:26,12,2.1,25.2
538186,21166,13000,10-12-2010 10:26,12,1.95,23.4
538187,22960,16499,10-12-2010 10:27,6,4.25,25.5
538187,22144,16499,10-12-2010 10:27,6,2.1,12.6
538187,22766,16499,10-12-2010 10:27,8,2.95,23.6
538187,22767,16499,10-12-2010 10:27,2,9.95,19.9
538187,22569,16499,10-12-2010 10:27,4,3.75,15
538187,22570,16499,10-12-2010 10:27,4,3.75,15
538187,22086,16499,10-12-2010 10:27,12,2.95,35.4
538187,22910,16499,10-12-2010 10:27,12,2.95,35.4
538187,85066,16499,10-12-2010 10:27,2,12.75,25.5
538187,22197,16499,10-12-2010 10:27,12,0.85,10.2
538188,22317,,10-12-2010 10:29,1,2.95,2.95
538190,22469,17790,10-12-2010 10:47,20,1.65,33
538190,22470,17790,10-12-2010 10:47,6,2.95,17.7
538190,22696,17790,10-12-2010 10:47,3,1.95,5.85
538190,85066,17790,10-12-2010 10:47,2,12.75,25.5
538190,82494L,17790,10-12-2010 10:47,3,2.95,8.85
538190,85061W,17790,10-12-2010 10:47,10,0.85,8.5
538190,82482,17790,10-12-2010 10:47,3,2.55,7.65
538190,22694,17790,10-12-2010 10:47,2,2.1,4.2
538190,21034,17790,10-12-2010 10:47,2,0.95,1.9
538190,85123A,17790,10-12-2010 10:47,5,2.95,14.75
538191,85116,15061,10-12-2010 10:49,96,1.25,120
538191,84692,15061,10-12-2010 10:49,75,0.32,24
538191,84347,15061,10-12-2010 10:49,240,1.88,451.2
538191,71459,15061,10-12-2010 10:49,144,0.72,103.68
538191,48187,15061,10-12-2010 10:49,30,6.75,202.5
538191,48116,15061,10-12-2010 10:49,30,6.75,202.5
538191,22659,15061,10-12-2010 10:49,128,1.65,211.2
538191,22629,15061,10-12-2010 10:49,64,1.65,105.6
538191,22467,15061,10-12-2010 10:49,108,2.1,226.8
538191,22453,15061,10-12-2010 10:49,48,2.55,122.4
538191,22452,15061,10-12-2010 10:49,48,2.55,122.4
538191,22423,15061,10-12-2010 10:49,272,10.95,2978.4
538191,22075,15061,10-12-2010 10:49,96,1.45,139.2
538191,21212,15061,10-12-2010 10:49,120,0.42,50.4
538191,21131,15061,10-12-2010 10:49,30,3.75,112.5
538191,20685,15061,10-12-2010 10:49,30,6.75,202.5
538192,48116,15061,10-12-2010 10:50,20,6.75,135
538193,48116,15061,10-12-2010 10:51,10,6.75,67.5
538194,21034,17790,10-12-2010 10:52,1,0.95,0.95
538195,48184,15061,10-12-2010 10:52,30,6.75,202.5
538195,48116,15061,10-12-2010 10:52,20,6.75,135
538196,POST,12731,10-12-2010 10:56,8,18,144
538196,84879,12731,10-12-2010 10:56,120,1.69,202.8
538196,10002,12731,10-12-2010 10:56,36,0.85,30.6
538196,20725,12731,10-12-2010 10:56,10,1.65,16.5
538196,22549,12731,10-12-2010 10:56,24,1.45,34.8
538196,21889,12731,10-12-2010 10:56,24,1.25,30
538196,22560,12731,10-12-2010 10:56,24,1.25,30
538196,21915,12731,10-12-2010 10:56,24,1.25,30
538196,21914,12731,10-12-2010 10:56,24,1.25,30
538196,22558,12731,10-12-2010 10:56,24,1.49,35.76
538196,21527,12731,10-12-2010 10:56,12,6.95,83.4
538196,21533,12731,10-12-2010 10:56,12,4.25,51
538196,21507,12731,10-12-2010 10:56,12,0.42,5.04
538196,20682,12731,10-12-2010 10:56,24,3.25,78
538196,48138,12731,10-12-2010 10:56,20,6.75,135
538196,20685,12731,10-12-2010 10:56,20,6.75,135
538197,21754,14419,10-12-2010 10:56,1,5.95,5.95
538197,22725,14419,10-12-2010 10:56,1,3.75,3.75
538197,22728,14419,10-12-2010 10:56,2,3.75,7.5
538197,22725,14419,10-12-2010 10:56,2,3.75,7.5
538197,10135,14419,10-12-2010 10:56,4,1.25,5
538197,22112,14419,10-12-2010 10:56,1,4.95,4.95
538197,22551,14419,10-12-2010 10:56,2,1.65,3.3
538197,22555,14419,10-12-2010 10:56,3,1.65,4.95
538197,22554,14419,10-12-2010 10:56,3,1.65,4.95
538197,22557,14419,10-12-2010 10:56,3,1.65,4.95
538197,22556,14419,10-12-2010 10:56,3,1.65,4.95
538197,20977,14419,10-12-2010 10:56,4,1.25,5
538197,85232B,14419,10-12-2010 10:56,4,4.95,19.8
538197,22727,14419,10-12-2010 10:56,2,3.75,7.5
538197,22563,14419,10-12-2010 10:56,4,1.25,5
538197,22562,14419,10-12-2010 10:56,4,1.25,5
538197,21034,14419,10-12-2010 10:56,1,0.95,0.95
538197,22745,14419,10-12-2010 10:56,2,2.1,4.2
538197,22746,14419,10-12-2010 10:56,3,2.1,6.3
538197,22747,14419,10-12-2010 10:56,3,2.1,6.3
538197,22748,14419,10-12-2010 10:56,3,2.1,6.3
538198,22818,17827,10-12-2010 11:01,12,0.42,5.04
538198,72817,17827,10-12-2010 11:01,12,1.25,15
538198,21061,17827,10-12-2010 11:01,5,0.85,4.25
538198,22659,17827,10-12-2010 11:01,2,1.95,3.9
538198,17003,17827,10-12-2010 11:01,36,0.21,7.56
538198,21328,17827,10-12-2010 11:01,6,1.65,9.9
538198,21329,17827,10-12-2010 11:01,6,1.65,9.9
538198,21983,17827,10-12-2010 11:01,12,0.29,3.48
538198,22616,17827,10-12-2010 11:01,12,0.29,3.48
538198,21466,17827,10-12-2010 11:01,1,3.75,3.75
538198,22570,17827,10-12-2010 11:01,4,3.75,15
538198,22988,17827,10-12-2010 11:01,6,1.25,7.5
538198,22645,17827,10-12-2010 11:01,4,1.45,5.8
538198,20967,17827,10-12-2010 11:01,2,3.75,7.5
538198,22940,17827,10-12-2010 11:01,3,4.25,12.75
538198,20970,17827,10-12-2010 11:01,3,3.75,11.25
538198,20969,17827,10-12-2010 11:01,5,3.75,18.75
538198,22569,17827,10-12-2010 11:01,4,3.75,15
538198,22565,17827,10-12-2010 11:01,6,0.85,5.1
538198,22586,17827,10-12-2010 11:01,6,0.85,5.1
538198,22566,17827,10-12-2010 11:01,6,0.85,5.1
538198,22450,17827,10-12-2010 11:01,12,3.35,40.2
538198,21696,17827,10-12-2010 11:01,6,2.95,17.7
538198,85231G,17827,10-12-2010 11:01,6,0.85,5.1
538198,85231B,17827,10-12-2010 11:01,6,0.85,5.1
538198,22816,17827,10-12-2010 11:01,12,0.42,5.04
538198,22817,17827,10-12-2010 11:01,12,0.42,5.04
538198,22815,17827,10-12-2010 11:01,12,0.42,5.04
538198,22819,17827,10-12-2010 11:01,12,0.42,5.04
538198,22716,17827,10-12-2010 11:01,12,0.42,5.04
538198,21867,17827,10-12-2010 11:01,3,1.25,3.75
538198,20658,17827,10-12-2010 11:01,3,1.25,3.75
538198,20659,17827,10-12-2010 11:01,3,1.25,3.75
538198,20654,17827,10-12-2010 11:01,3,1.25,3.75
538198,22470,17827,10-12-2010 11:01,3,2.95,8.85
538198,22483,17827,10-12-2010 11:01,3,2.95,8.85
538198,21733,17827,10-12-2010 11:01,2,2.95,5.9
538198,21829,17827,10-12-2010 11:01,36,0.21,7.56
538198,22909,17827,10-12-2010 11:01,5,0.85,4.25
538198,21219,17827,10-12-2010 11:01,10,1.25,12.5
538198,22923,17827,10-12-2010 11:01,24,0.85,20.4
538198,85123A,17827,10-12-2010 11:01,3,2.95,8.85
538198,21115,17827,10-12-2010 11:01,3,6.75,20.25
538198,21080,17827,10-12-2010 11:01,2,0.85,1.7
538198,21078,17827,10-12-2010 11:01,3,0.85,2.55
538198,84520B,17827,10-12-2010 11:01,3,0.85,2.55
538198,22908,17827,10-12-2010 11:01,3,0.85,2.55
538198,17165D,17827,10-12-2010 11:01,6,1.05,6.3
538198,22451,17827,10-12-2010 11:01,12,3.35,40.2
538198,21442,17827,10-12-2010 11:01,24,0.72,17.28
538198,22741,17827,10-12-2010 11:01,48,0.85,40.8
538198,22291,17827,10-12-2010 11:01,24,1.45,34.8
538198,22295,17827,10-12-2010 11:01,12,1.65,19.8
538198,22457,17827,10-12-2010 11:01,12,2.95,35.4
538198,21644,17827,10-12-2010 11:01,12,1.25,15
538198,21638,17827,10-12-2010 11:01,6,2.1,12.6
538198,22181,17827,10-12-2010 11:01,12,0.85,10.2
538198,20832,17827,10-12-2010 11:01,24,0.85,20.4
538198,20762,17827,10-12-2010 11:01,2,3.75,7.5
538198,20763,17827,10-12-2010 11:01,2,3.75,7.5
538198,20765,17827,10-12-2010 11:01,2,3.75,7.5
538198,20764,17827,10-12-2010 11:01,2,3.75,7.5
538198,22149,17827,10-12-2010 11:01,5,2.1,10.5
538198,85049B,17827,10-12-2010 11:01,4,1.25,5
538198,85049E,17827,10-12-2010 11:01,4,1.25,5
538198,22077,17827,10-12-2010 11:01,1,1.65,1.65
538198,22076,17827,10-12-2010 11:01,4,1.65,6.6
538198,22082,17827,10-12-2010 11:01,5,1.65,8.25
538198,84029G,17827,10-12-2010 11:01,2,3.75,7.5
538198,22112,17827,10-12-2010 11:01,3,4.95,14.85
538198,22111,17827,10-12-2010 11:01,3,4.95,14.85
538198,21481,17827,10-12-2010 11:01,2,2.95,5.9
538198,84032B,17827,10-12-2010 11:01,2,2.95,5.9
538198,84029E,17827,10-12-2010 11:01,3,3.75,11.25
538198,22961,17827,10-12-2010 11:01,4,1.45,5.8
538198,20755,17827,10-12-2010 11:01,3,0.85,2.55
538198,20757,17827,10-12-2010 11:01,3,0.85,2.55
538198,22307,17827,10-12-2010 11:01,6,1.95,11.7
538198,22142,17827,10-12-2010 11:01,4,1.45,5.8
538198,22144,17827,10-12-2010 11:01,4,2.1,8.4
538198,21098,17827,10-12-2010 11:01,8,1.25,10
538198,21814,17827,10-12-2010 11:01,12,1.45,17.4
538198,22809,17827,10-12-2010 11:01,6,2.95,17.7
538198,22943,17827,10-12-2010 11:01,6,4.95,29.7
538198,85048,17827,10-12-2010 11:01,2,7.95,15.9
538198,22941,17827,10-12-2010 11:01,2,8.5,17
538198,84341B,17827,10-12-2010 11:01,6,0.85,5.1
538199,22530,14082,10-12-2010 11:02,5,0.42,2.1
538199,22531,14082,10-12-2010 11:02,5,0.42,2.1
538199,22551,14082,10-12-2010 11:02,2,1.65,3.3
538199,22555,14082,10-12-2010 11:02,1,1.65,1.65
538199,22399,14082,10-12-2010 11:02,6,1.25,7.5
538199,21889,14082,10-12-2010 11:02,3,1.25,3.75
538199,21791,14082,10-12-2010 11:02,4,1.25,5
538199,21181,14082,10-12-2010 11:02,1,2.1,2.1
538199,21175,14082,10-12-2010 11:02,1,2.1,2.1
538199,22900,14082,10-12-2010 11:02,3,2.95,8.85
538199,22895,14082,10-12-2010 11:02,1,2.95,2.95
538199,21533,14082,10-12-2010 11:02,1,4.95,4.95
538199,20750,14082,10-12-2010 11:02,2,7.95,15.9
538199,21466,14082,10-12-2010 11:02,1,3.75,3.75
538199,21467,14082,10-12-2010 11:02,1,3.75,3.75
538199,21472,14082,10-12-2010 11:02,1,3.75,3.75
538199,20749,14082,10-12-2010 11:02,2,7.95,15.9
538199,22617,14082,10-12-2010 11:02,1,4.95,4.95
538199,21563,14082,10-12-2010 11:02,1,2.95,2.95
538199,22631,14082,10-12-2010 11:02,4,1.95,7.8
538199,22492,14082,10-12-2010 11:02,36,0.65,23.4
538199,21156,14082,10-12-2010 11:02,5,1.95,9.75
538199,22630,14082,10-12-2010 11:02,1,1.95,1.95
538199,22629,14082,10-12-2010 11:02,5,1.95,9.75
538199,22367,14082,10-12-2010 11:02,6,1.95,11.7
538199,22630,14082,10-12-2010 11:02,3,1.95,5.85
538199,22899,14082,10-12-2010 11:02,5,2.1,10.5
538199,21034,14082,10-12-2010 11:02,1,0.95,0.95
538199,22382,14082,10-12-2010 11:02,2,1.65,3.3
538200,21034,17912,10-12-2010 11:11,1,0.95,0.95
538200,22578,17912,10-12-2010 11:11,12,0.85,10.2
538200,22669,17912,10-12-2010 11:11,5,2.95,14.75
538200,21499,17912,10-12-2010 11:11,25,0.42,10.5
538200,22941,17912,10-12-2010 11:11,1,8.5,8.5
538200,22943,17912,10-12-2010 11:11,2,4.95,9.9
538200,21210,17912,10-12-2010 11:11,1,1.45,1.45
538200,21974,17912,10-12-2010 11:11,1,1.45,1.45
538200,84987,17912,10-12-2010 11:11,1,1.45,1.45
538200,84985A,17912,10-12-2010 11:11,1,1.45,1.45
538200,15058A,17912,10-12-2010 11:11,1,7.95,7.95
538200,62018,17912,10-12-2010 11:11,2,1.95,3.9
538200,22501,17912,10-12-2010 11:11,1,9.95,9.95
538200,22502,17912,10-12-2010 11:11,2,5.95,11.9
538201,22396,15723,10-12-2010 11:12,1,1.25,1.25
538201,22319,15723,10-12-2010 11:12,12,0.65,7.8
538201,21640,15723,10-12-2010 11:12,1,0.85,0.85
538201,20761,15723,10-12-2010 11:12,3,3.75,11.25
538201,21642,15723,10-12-2010 11:12,3,0.85,2.55
538201,21640,15723,10-12-2010 11:12,2,0.85,1.7
538201,20868,15723,10-12-2010 11:12,2,1.25,2.5
538201,22835,15723,10-12-2010 11:12,1,4.65,4.65
538201,22086,15723,10-12-2010 11:12,1,2.95,2.95
538201,22141,15723,10-12-2010 11:12,1,2.1,2.1
538201,22910,15723,10-12-2010 11:12,1,2.95,2.95
538201,22652,15723,10-12-2010 11:12,1,1.65,1.65
538201,22759,15723,10-12-2010 11:12,1,1.65,1.65
538201,21123,15723,10-12-2010 11:12,1,1.25,1.25
538201,85049G,15723,10-12-2010 11:12,1,1.25,1.25
538201,85049C,15723,10-12-2010 11:12,1,1.25,1.25
538201,22665,15723,10-12-2010 11:12,1,2.95,2.95
538201,22082,15723,10-12-2010 11:12,5,1.65,8.25
538201,22150,15723,10-12-2010 11:12,2,1.95,3.9
538201,22906,15723,10-12-2010 11:12,1,1.65,1.65
538201,22173,15723,10-12-2010 11:12,1,2.95,2.95
538201,21191,15723,10-12-2010 11:12,1,2.1,2.1
538201,21189,15723,10-12-2010 11:12,1,1.65,1.65
538201,21051,15723,10-12-2010 11:12,2,2.1,4.2
538201,21647,15723,10-12-2010 11:12,3,2.1,6.3
538201,22968,15723,10-12-2010 11:12,3,9.95,29.85
538201,22381,15723,10-12-2010 11:12,2,2.1,4.2
538201,22439,15723,10-12-2010 11:12,1,0.65,0.65
538201,22733,15723,10-12-2010 11:12,1,1.25,1.25
538201,22315,15723,10-12-2010 11:12,1,1.25,1.25
538201,22810,15723,10-12-2010 11:12,1,2.95,2.95
538201,21742,15723,10-12-2010 11:12,1,5.95,5.95
538201,85048,15723,10-12-2010 11:12,3,7.95,23.85
538201,22785,15723,10-12-2010 11:12,1,6.75,6.75
538201,21744,15723,10-12-2010 11:12,4,2.95,11.8
538201,84559B,15723,10-12-2010 11:12,1,0.85,0.85
538201,22473,15723,10-12-2010 11:12,2,4.95,9.9
538201,22476,15723,10-12-2010 11:12,2,4.95,9.9
538202,82483,14667,10-12-2010 11:19,2,5.95,11.9
538202,21781,14667,10-12-2010 11:19,1,14.95,14.95
538202,21784,14667,10-12-2010 11:19,2,9.95,19.9
538202,84820,14667,10-12-2010 11:19,2,5.95,11.9
538202,85066,14667,10-12-2010 11:19,2,12.75,25.5
538202,82486,14667,10-12-2010 11:19,2,7.95,15.9
538202,21258,14667,10-12-2010 11:19,2,12.75,25.5
538202,21429,14667,10-12-2010 11:19,2,1.65,3.3
538202,85006,14667,10-12-2010 11:19,3,2.95,8.85
538202,21259,14667,10-12-2010 11:19,2,5.95,11.9
538202,21812,14667,10-12-2010 11:19,6,4.95,29.7
538202,84821,14667,10-12-2010 11:19,12,0.85,10.2
538202,84638,14667,10-12-2010 11:19,1,6.95,6.95
538202,22154,14667,10-12-2010 11:19,48,0.42,20.16
538202,22153,14667,10-12-2010 11:19,48,0.42,20.16
538202,84637,14667,10-12-2010 11:19,1,5.95,5.95
538202,21034,14667,10-12-2010 11:19,1,0.95,0.95
538202,85064,14667,10-12-2010 11:19,2,5.45,10.9
538203,85014A,13767,10-12-2010 11:21,6,5.95,35.7
538203,84991,13767,10-12-2010 11:21,24,0.55,13.2
538203,21977,13767,10-12-2010 11:21,24,0.55,13.2
538203,21212,13767,10-12-2010 11:21,24,0.55,13.2
538203,21481,13767,10-12-2010 11:21,6,2.95,17.7
538203,21314,13767,10-12-2010 11:21,16,2.1,33.6
538203,22726,13767,10-12-2010 11:21,6,3.75,22.5
538203,22727,13767,10-12-2010 11:21,10,3.75,37.5
538204,21911,16656,10-12-2010 11:23,12,1.65,19.8
538204,21704,16656,10-12-2010 11:23,216,0.72,155.52
538204,21790,16656,10-12-2010 11:23,72,0.72,51.84
538204,84508A,16656,10-12-2010 11:23,96,2.1,201.6
538205,15056BL,12748,10-12-2010 11:24,1,5.95,5.95
538205,16237,12748,10-12-2010 11:24,1,0.21,0.21
538205,10120,12748,10-12-2010 11:24,1,0.21,0.21
538205,22229,12748,10-12-2010 11:24,1,0.85,0.85
538205,21640,12748,10-12-2010 11:24,2,0.85,1.7
538205,22560,12748,10-12-2010 11:24,3,1.25,3.75
538205,22489,12748,10-12-2010 11:24,3,0.42,1.26
538205,22562,12748,10-12-2010 11:24,1,1.25,1.25
538205,85035A,12748,10-12-2010 11:24,1,4.25,4.25
538205,75013B,12748,10-12-2010 11:24,2,1.65,3.3
538205,79190B,12748,10-12-2010 11:24,2,0.42,0.84
538205,22561,12748,10-12-2010 11:24,3,1.65,4.95
538205,20861,12748,10-12-2010 11:24,1,2.1,2.1
538205,16236,12748,10-12-2010 11:24,1,0.21,0.21
538205,22941,12748,10-12-2010 11:24,1,8.5,8.5
538205,22942,12748,10-12-2010 11:24,1,8.5,8.5
538205,21121,12748,10-12-2010 11:24,2,1.25,2.5
538205,22228,12748,10-12-2010 11:24,1,0.85,0.85
538205,22755,12748,10-12-2010 11:24,1,0.85,0.85
538205,22753,12748,10-12-2010 11:24,1,0.85,0.85
538205,22049,12748,10-12-2010 11:24,50,0.42,21
538205,21063,12748,10-12-2010 11:24,3,0.85,2.55
538205,21058,12748,10-12-2010 11:24,2,0.85,1.7
538205,21062,12748,10-12-2010 11:24,2,0.85,1.7
538205,22116,12748,10-12-2010 11:24,1,2.95,2.95
538205,22493,12748,10-12-2010 11:24,6,1.65,9.9
538205,21650,12748,10-12-2010 11:24,2,0.65,1.3
538205,22529,12748,10-12-2010 11:24,1,0.42,0.42
538205,22530,12748,10-12-2010 11:24,1,0.42,0.42
538205,22534,12748,10-12-2010 11:24,1,0.42,0.42
538205,22035,12748,10-12-2010 11:24,24,0.42,10.08
538205,20728,12748,10-12-2010 11:24,1,1.65,1.65
538205,70007,12748,10-12-2010 11:24,2,1.65,3.3
538205,22909,12748,10-12-2010 11:24,1,0.85,0.85
538205,22382,12748,10-12-2010 11:24,1,1.65,1.65
538205,22834,12748,10-12-2010 11:24,6,2.1,12.6
538205,22315,12748,10-12-2010 11:24,1,1.25,1.25
538205,22316,12748,10-12-2010 11:24,1,1.25,1.25
538205,22383,12748,10-12-2010 11:24,1,1.65,1.65
538205,85035B,12748,10-12-2010 11:24,1,4.25,4.25
538205,21098,12748,10-12-2010 11:24,6,1.25,7.5
538205,21500,12748,10-12-2010 11:24,25,0.42,10.5
538205,16169P,12748,10-12-2010 11:24,25,0.42,10.5
538205,21499,12748,10-12-2010 11:24,25,0.42,10.5
538205,22796,12748,10-12-2010 11:24,2,9.95,19.9
538205,20967,12748,10-12-2010 11:24,1,3.75,3.75
538205,20970,12748,10-12-2010 11:24,1,3.75,3.75
538205,20780,12748,10-12-2010 11:24,1,5.49,5.49
538205,22748,12748,10-12-2010 11:24,1,2.1,2.1
538205,22747,12748,10-12-2010 11:24,1,2.1,2.1
538205,22745,12748,10-12-2010 11:24,1,2.1,2.1
538205,22746,12748,10-12-2010 11:24,1,2.1,2.1
538205,22563,12748,10-12-2010 11:24,2,1.25,2.5
538205,22654,12748,10-12-2010 11:24,1,5.95,5.95
538205,72598,12748,10-12-2010 11:24,1,0.85,0.85
538205,22617,12748,10-12-2010 11:24,4,4.95,19.8
538205,22968,12748,10-12-2010 11:24,3,9.95,29.85
538205,22444,12748,10-12-2010 11:24,24,1.25,30
538205,22618,12748,10-12-2010 11:24,2,9.95,19.9
538205,21034,12748,10-12-2010 11:24,5,0.95,4.75
538206,90200B,17827,10-12-2010 11:31,2,4.25,8.5
538206,90200D,17827,10-12-2010 11:31,2,4.25,8.5
538206,90195A,17827,10-12-2010 11:31,2,8.95,17.9
538206,90060D,17827,10-12-2010 11:31,1,5.95,5.95
538206,90178A,17827,10-12-2010 11:31,1,11.95,11.95
538206,90196B,17827,10-12-2010 11:31,1,12.75,12.75
538206,90081C,17827,10-12-2010 11:31,3,4.95,14.85
538206,90081A,17827,10-12-2010 11:31,3,4.95,14.85
538206,90062,17827,10-12-2010 11:31,3,12.75,38.25
538206,90082A,17827,10-12-2010 11:31,4,6.35,25.4
538206,90082B,17827,10-12-2010 11:31,8,6.35,50.8
538206,84879,17827,10-12-2010 11:31,8,1.69,13.52
538206,22744,17827,10-12-2010 11:31,2,2.95,5.9
538206,22812,17827,10-12-2010 11:31,2,1.95,3.9
538206,22813,17827,10-12-2010 11:31,2,1.95,3.9
538207,22747,12748,10-12-2010 11:33,1,2.1,2.1
538207,22746,12748,10-12-2010 11:33,1,2.1,2.1
538207,22748,12748,10-12-2010 11:33,1,2.1,2.1
538207,22745,12748,10-12-2010 11:33,1,2.1,2.1
538207,21912,12748,10-12-2010 11:33,1,3.75,3.75
538207,21174,12748,10-12-2010 11:33,1,1.95,1.95
538207,21166,12748,10-12-2010 11:33,1,1.95,1.95
538207,21175,12748,10-12-2010 11:33,2,2.1,4.2
538207,16054,12748,10-12-2010 11:33,2,0.42,0.84
538207,22197,12748,10-12-2010 11:33,4,0.85,3.4
538207,20981,12748,10-12-2010 11:33,2,0.85,1.7
538207,79067,12748,10-12-2010 11:33,1,3.75,3.75
538207,84595E,12748,10-12-2010 11:33,1,3.75,3.75
538207,21243,12748,10-12-2010 11:33,6,1.69,10.14
538207,84596F,12748,10-12-2010 11:33,1,1.25,1.25
538207,84596L,12748,10-12-2010 11:33,1,1.25,1.25
538207,84596E,12748,10-12-2010 11:33,2,1.25,2.5
538207,84596B,12748,10-12-2010 11:33,1,1.25,1.25
538207,84459B,12748,10-12-2010 11:33,2,1.49,2.98
538207,21383,12748,10-12-2010 11:33,2,0.65,1.3
538207,21179,12748,10-12-2010 11:33,1,1.25,1.25
538207,35915B,12748,10-12-2010 11:33,2,1.65,3.3
538207,21586,12748,10-12-2010 11:33,1,2.55,2.55
538207,21624,12748,10-12-2010 11:33,1,5.95,5.95
538207,21034,12748,10-12-2010 11:33,1,0.95,0.95
538207,22470,12748,10-12-2010 11:33,2,2.95,5.9
538207,22817,12748,10-12-2010 11:33,12,0.42,5.04
538207,22818,12748,10-12-2010 11:33,12,0.42,5.04
538207,22816,12748,10-12-2010 11:33,12,0.42,5.04
538207,72800E,12748,10-12-2010 11:33,1,2.55,2.55
538207,22753,12748,10-12-2010 11:33,1,0.85,0.85
538207,22755,12748,10-12-2010 11:33,1,0.85,0.85
538207,22906,12748,10-12-2010 11:33,2,1.65,3.3
538207,21239,12748,10-12-2010 11:33,6,0.85,5.1
538207,21892,12748,10-12-2010 11:33,4,1.25,5
538207,17091J,12748,10-12-2010 11:33,2,1.25,2.5
538207,22030,12748,10-12-2010 11:33,12,0.42,5.04
538207,22315,12748,10-12-2010 11:33,1,1.25,1.25
538207,22834,12748,10-12-2010 11:33,4,2.1,8.4
538207,20686,12748,10-12-2010 11:33,1,3.25,3.25
538207,20684,12748,10-12-2010 11:33,1,3.25,3.25
538207,21098,12748,10-12-2010 11:33,8,1.25,10
538207,48116,12748,10-12-2010 11:33,1,7.95,7.95
538207,22796,12748,10-12-2010 11:33,2,9.95,19.9
538207,22119,12748,10-12-2010 11:33,1,6.95,6.95
538207,22121,12748,10-12-2010 11:33,1,5.95,5.95
538207,22118,12748,10-12-2010 11:33,1,4.95,4.95
538207,22502,12748,10-12-2010 11:33,2,5.95,11.9
538207,85035A,12748,10-12-2010 11:33,2,4.25,8.5
538207,22443,12748,10-12-2010 11:33,1,7.95,7.95
538207,22666,12748,10-12-2010 11:33,1,2.95,2.95
538207,16161U,12748,10-12-2010 11:33,25,0.42,10.5
538207,21499,12748,10-12-2010 11:33,25,0.42,10.5
538207,22049,12748,10-12-2010 11:33,75,0.42,31.5
538208,20749,14037,10-12-2010 11:39,1,7.95,7.95
538208,20727,14037,10-12-2010 11:39,2,1.65,3.3
538208,35591T,14037,10-12-2010 11:39,1,1.25,1.25
538208,21889,14037,10-12-2010 11:39,2,1.25,2.5
538208,22568,14037,10-12-2010 11:39,1,3.75,3.75
538208,20969,14037,10-12-2010 11:39,1,3.75,3.75
538208,20970,14037,10-12-2010 11:39,1,3.75,3.75
538208,20967,14037,10-12-2010 11:39,1,3.75,3.75
538208,22750,14037,10-12-2010 11:39,1,3.75,3.75
538208,22272,14037,10-12-2010 11:39,1,2.95,2.95
538208,22271,14037,10-12-2010 11:39,1,2.95,2.95
538208,22749,14037,10-12-2010 11:39,1,3.75,3.75
538208,22570,14037,10-12-2010 11:39,1,3.75,3.75
538208,22569,14037,10-12-2010 11:39,2,3.75,7.5
538208,22940,14037,10-12-2010 11:39,1,4.25,4.25
538208,21888,14037,10-12-2010 11:39,1,3.75,3.75
538208,22617,14037,10-12-2010 11:39,2,4.95,9.9
538208,22623,14037,10-12-2010 11:39,1,4.95,4.95
538208,21098,14037,10-12-2010 11:39,1,1.25,1.25
538208,21826,14037,10-12-2010 11:39,3,1.25,3.75
538208,21485,14037,10-12-2010 11:39,1,4.95,4.95
538208,21479,14037,10-12-2010 11:39,2,3.75,7.5
538208,22111,14037,10-12-2010 11:39,1,4.95,4.95
538208,21484,14037,10-12-2010 11:39,1,3.45,3.45
538208,22110,14037,10-12-2010 11:39,1,2.55,2.55
538208,21481,14037,10-12-2010 11:39,2,2.95,5.9
538209,85086A,12748,10-12-2010 11:42,1,0.85,0.85
538209,22470,12748,10-12-2010 11:42,1,2.95,2.95
538209,22469,12748,10-12-2010 11:42,2,1.65,3.3
538209,22158,12748,10-12-2010 11:42,1,2.95,2.95
538209,22086,12748,10-12-2010 11:42,1,2.95,2.95
538209,22563,12748,10-12-2010 11:42,1,1.25,1.25
538209,22153,12748,10-12-2010 11:42,2,0.42,0.84
538209,22209,12748,10-12-2010 11:42,1,1.65,1.65
538209,22210,12748,10-12-2010 11:42,1,1.65,1.65
538209,22834,12748,10-12-2010 11:42,2,2.1,4.2
538209,16237,12748,10-12-2010 11:42,10,0.21,2.1
538209,85049C,12748,10-12-2010 11:42,1,1.25,1.25
